image,mask,id,type_1,type_2,is_legendary,is_mythical,generation,egg_group_0,egg_group_1
sprite/21_generation-iv_platinum_front_default.png,masks/21_generation-iv_platinum_front_default_mask.png,21,normal,flying,False,False,generation-i,flying,
sprite/21_generation-iv_platinum_front_shiny.png,masks/21_generation-iv_platinum_front_default_mask.png,21,normal,flying,False,False,generation-i,flying,
sprite/21_generation-iv_heartgold-soulsilver_front_default.png,masks/21_generation-iv_heartgold-soulsilver_front_default_mask.png,21,normal,flying,False,False,generation-i,flying,
sprite/21_generation-iv_heartgold-soulsilver_front_shiny.png,masks/21_generation-iv_heartgold-soulsilver_front_default_mask.png,21,normal,flying,False,False,generation-i,flying,
sprite/22_default_front_default.png,masks/22_default_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_default_front_shiny.png,masks/22_default_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iii_emerald_front_default.png,masks/22_generation-iii_emerald_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iii_emerald_front_shiny.png,masks/22_generation-iii_emerald_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iii_firered-leafgreen_front_default.png,masks/22_generation-iii_firered-leafgreen_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iii_firered-leafgreen_front_shiny.png,masks/22_generation-iii_firered-leafgreen_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iv_platinum_front_default.png,masks/22_generation-iv_platinum_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iv_platinum_front_shiny.png,masks/22_generation-iv_platinum_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iv_heartgold-soulsilver_front_default.png,masks/22_generation-iv_heartgold-soulsilver_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/22_generation-iv_heartgold-soulsilver_front_shiny.png,masks/22_generation-iv_heartgold-soulsilver_front_default_mask.png,22,normal,flying,False,False,generation-i,flying,
sprite/23_default_front_default.png,masks/23_default_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_default_front_shiny.png,masks/23_default_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iii_emerald_front_default.png,masks/23_generation-iii_emerald_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iii_firered-leafgreen_front_default.png,masks/23_generation-iii_firered-leafgreen_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iii_firered-leafgreen_front_shiny.png,masks/23_generation-iii_firered-leafgreen_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iv_platinum_front_default.png,masks/23_generation-iv_platinum_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iv_platinum_front_shiny.png,masks/23_generation-iv_platinum_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iv_heartgold-soulsilver_front_default.png,masks/23_generation-iv_heartgold-soulsilver_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/23_generation-iv_heartgold-soulsilver_front_shiny.png,masks/23_generation-iv_heartgold-soulsilver_front_default_mask.png,23,poison,,False,False,generation-i,ground,dragon
sprite/24_default_front_default.png,masks/24_default_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_default_front_shiny.png,masks/24_default_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iii_emerald_front_default.png,masks/24_generation-iii_emerald_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iii_firered-leafgreen_front_default.png,masks/24_generation-iii_firered-leafgreen_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iii_ruby-sapphire_front_shiny.png,masks/24_generation-iii_emerald_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iv_platinum_front_default.png,masks/24_generation-iv_platinum_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iv_platinum_front_shiny.png,masks/24_generation-iv_platinum_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iv_heartgold-soulsilver_front_default.png,masks/24_generation-iv_heartgold-soulsilver_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/24_generation-iv_heartgold-soulsilver_front_shiny.png,masks/24_generation-iv_heartgold-soulsilver_front_default_mask.png,24,poison,,False,False,generation-i,ground,dragon
sprite/25_default_front_default.png,masks/25_default_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_default_front_shiny.png,masks/25_default_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_default_front_female.png,masks/25_default_front_female_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_default_front_shiny_female.png,masks/25_default_front_female_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iii_emerald_front_default.png,masks/25_generation-iii_emerald_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iii_emerald_front_shiny.png,masks/25_generation-iii_emerald_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iii_firered-leafgreen_front_shiny.png,masks/25_generation-iii_emerald_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_platinum_front_default.png,masks/25_generation-iv_platinum_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_platinum_front_shiny.png,masks/25_generation-iv_platinum_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_platinum_front_female.png,masks/25_generation-iv_platinum_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_platinum_front_shiny_female.png,masks/25_generation-iv_platinum_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_diamond-pearl_front_default.png,masks/25_generation-iv_diamond-pearl_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_diamond-pearl_front_shiny.png,masks/25_generation-iv_diamond-pearl_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_diamond-pearl_front_female.png,masks/25_generation-iv_diamond-pearl_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_diamond-pearl_front_shiny_female.png,masks/25_generation-iv_diamond-pearl_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_heartgold-soulsilver_front_default.png,masks/25_generation-iv_heartgold-soulsilver_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_heartgold-soulsilver_front_shiny.png,masks/25_generation-iv_heartgold-soulsilver_front_default_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_heartgold-soulsilver_front_female.png,masks/25_generation-iv_heartgold-soulsilver_front_female_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/25_generation-iv_heartgold-soulsilver_front_shiny_female.png,masks/25_generation-iv_heartgold-soulsilver_front_female_mask.png,25,electric,,False,False,generation-i,ground,fairy
sprite/26_default_front_default.png,masks/26_default_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iii_emerald_front_default.png,masks/26_generation-iii_emerald_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iii_emerald_front_shiny.png,masks/26_generation-iii_emerald_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iii_firered-leafgreen_front_default.png,masks/26_generation-iii_firered-leafgreen_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iii_firered-leafgreen_front_shiny.png,masks/26_generation-iii_firered-leafgreen_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_platinum_front_default.png,masks/26_generation-iv_platinum_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_platinum_front_shiny_female.png,masks/26_generation-iv_platinum_front_shiny_female_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_diamond-pearl_front_default.png,masks/26_generation-iv_diamond-pearl_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_diamond-pearl_front_shiny.png,masks/26_generation-iv_diamond-pearl_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_diamond-pearl_front_female.png,masks/26_generation-iv_diamond-pearl_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_diamond-pearl_front_shiny_female.png,masks/26_generation-iv_diamond-pearl_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/26_generation-iv_heartgold-soulsilver_front_default.png,masks/26_generation-iv_heartgold-soulsilver_front_default_mask.png,26,electric,,False,False,generation-i,ground,fairy
sprite/27_default_front_default.png,masks/27_default_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iii_emerald_front_default.png,masks/27_generation-iii_emerald_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iii_firered-leafgreen_front_default.png,masks/27_generation-iii_firered-leafgreen_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iii_firered-leafgreen_front_shiny.png,masks/27_generation-iii_firered-leafgreen_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iv_platinum_front_default.png,masks/27_generation-iv_platinum_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iv_platinum_front_shiny.png,masks/27_generation-iv_platinum_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iv_heartgold-soulsilver_front_default.png,masks/27_generation-iv_heartgold-soulsilver_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/27_generation-iv_heartgold-soulsilver_front_shiny.png,masks/27_generation-iv_heartgold-soulsilver_front_default_mask.png,27,ground,,False,False,generation-i,ground,
sprite/28_default_front_default.png,masks/28_default_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_default_front_shiny.png,masks/28_default_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iii_emerald_front_default.png,masks/28_generation-iii_emerald_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iii_emerald_front_shiny.png,masks/28_generation-iii_emerald_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iii_firered-leafgreen_front_default.png,masks/28_generation-iii_firered-leafgreen_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iv_platinum_front_default.png,masks/28_generation-iv_platinum_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iv_platinum_front_shiny.png,masks/28_generation-iv_platinum_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/28_generation-iv_heartgold-soulsilver_front_default.png,masks/28_generation-iv_heartgold-soulsilver_front_default_mask.png,28,ground,,False,False,generation-i,ground,
sprite/29_default_front_default.png,masks/29_default_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_default_front_shiny.png,masks/29_default_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iii_emerald_front_default.png,masks/29_generation-iii_emerald_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iii_emerald_front_shiny.png,masks/29_generation-iii_emerald_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iii_firered-leafgreen_front_default.png,masks/29_generation-iii_firered-leafgreen_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iii_firered-leafgreen_front_shiny.png,masks/29_generation-iii_firered-leafgreen_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iv_platinum_front_default.png,masks/29_generation-iv_platinum_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iv_diamond-pearl_front_default.png,masks/29_generation-iv_diamond-pearl_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iv_diamond-pearl_front_shiny.png,masks/29_generation-iv_diamond-pearl_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iv_heartgold-soulsilver_front_default.png,masks/29_generation-iv_heartgold-soulsilver_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
sprite/29_generation-iv_heartgold-soulsilver_front_shiny.png,masks/29_generation-iv_heartgold-soulsilver_front_default_mask.png,29,poison,,False,False,generation-i,monster,ground
